latitude,longitude,groundspeed,GPSAltitude,accelerationX,accelerationY,accelerationZ,gyroX,gyroY,gyroZ,temperature,altitude,pressure(hPa)
0.000000,0.000000,0.000000,0.000000,2.513912,-9.651027,-1.920150,-0.047430,0.279786,-0.268861,14.570000,184.324020,997.576904
0.000000,0.000000,0.000000,0.000000,3.007117,-9.284714,-2.037466,-0.058355,0.326150,-0.178263,14.570000,184.324020,997.576904
0.000000,0.000000,0.000000,0.000000,2.849100,-9.414001,-1.958457,0.045832,0.252606,-0.031176,14.570000,184.267731,997.583618
0.000000,0.000000,0.000000,0.000000,2.461239,-9.459491,-1.999158,0.175599,0.303767,0.016254,14.570000,184.267731,997.583618
0.000000,0.000000,0.000000,0.000000,2.786851,-9.258378,-2.073379,0.314692,0.243014,0.009859,14.570000,184.267731,997.583618
0.000000,0.000000,0.000000,0.000000,2.913743,-9.485827,-0.667982,0.547314,0.153216,0.138294,14.570000,184.267731,997.583618
0.000000,0.000000,0.000000,0.000000,2.415750,-9.248801,0.521936,0.468708,0.413017,0.197182,14.570000,184.252884,997.585327
0.000000,0.000000,0.000000,0.000000,1.905785,-9.928755,0.833182,0.399694,0.339473,0.158279,14.570000,184.252884,997.585327
0.000000,0.000000,0.000000,0.000000,1.412579,-10.098742,1.766921,0.304300,0.677614,0.070080,14.570000,184.252884,997.585327
0.000000,0.000000,0.000000,0.000000,0.782904,-9.572019,2.092532,0.009326,1.915332,-0.055957,14.570000,184.252884,997.585327
0.000000,0.000000,0.000000,0.000000,1.146823,-9.651027,2.128445,-0.280585,1.092230,-0.130300,14.570000,184.207336,997.590759
0.000000,0.000000,0.000000,0.000000,1.247379,-9.339781,1.338359,-0.393832,0.973920,-0.060753,14.570000,184.207336,997.590759
0.000000,0.000000,0.000000,0.000000,0.627281,-9.842564,0.790087,-0.306432,0.466043,0.045565,14.570000,184.207336,997.590759
0.000000,0.000000,0.000000,0.000000,0.256180,-9.677363,0.325611,-0.105786,0.359991,0.096726,14.570000,184.207336,997.590759
0.000000,0.000000,0.000000,0.000000,0.754174,-9.090784,1.254562,0.026380,0.326150,0.078340,14.580000,184.205795,997.590942
0.000000,0.000000,0.000000,0.000000,0.131681,-9.514558,0.672771,0.010126,0.227292,-0.030377,14.580000,184.205795,997.590942
0.000000,0.000000,0.000000,0.000000,0.074220,-9.643845,0.869095,-0.017054,0.021317,-0.108184,14.580000,184.205795,997.590942
0.000000,0.000000,0.000000,0.000000,-0.002394,-9.844957,0.529119,0.063418,0.022649,-0.085801,14.580000,184.205795,997.590942
0.000000,0.000000,0.000000,0.000000,0.225055,-9.809045,1.177947,0.052227,-0.069014,0.005862,14.580000,184.141312,997.598572
0.000000,0.000000,0.000000,0.000000,-0.354342,-9.557653,0.976834,0.114579,-0.254738,0.079672,14.580000,184.141312,997.598572
0.000000,0.000000,0.000000,0.000000,-0.572214,-9.703699,1.149217,-0.004263,-0.065550,-0.017320,14.580000,184.141312,997.598572
0.000000,0.000000,0.000000,0.000000,-0.138864,-9.639056,1.163582,-0.009326,-0.236086,-0.040236,14.580000,184.141312,997.598572
0.000000,0.000000,0.000000,0.000000,0.251391,-9.818622,1.788469,-0.063951,-0.562769,-0.055957,14.580000,184.122879,997.600769
0.000000,0.000000,0.000000,0.000000,-0.052672,-9.698911,1.266533,0.004263,-0.323752,-0.099657,14.580000,184.122879,997.600769
0.000000,0.000000,0.000000,0.000000,0.392649,-9.509769,1.347936,0.100190,-0.259534,-0.133498,14.580000,184.122879,997.600769
0.000000,0.000000,0.000000,0.000000,0.363919,-9.962274,1.278504,-0.061819,-0.120175,-0.041302,14.580000,184.122879,997.600769
0.000000,0.000000,0.000000,0.000000,0.316035,-9.550470,1.113304,-0.039703,0.022116,0.014123,14.590000,184.107025,997.602661
0.000000,0.000000,0.000000,0.000000,1.065420,-9.828198,1.575385,0.036505,0.195850,0.072744,14.590000,184.107025,997.602661
0.000000,0.000000,0.000000,0.000000,0.076614,-10.376471,1.716643,-0.267795,0.891850,0.301636,14.590000,184.107025,997.602661
0.000000,0.000000,0.000000,0.000000,-0.155623,-11.190498,0.323217,-0.355194,0.953936,0.174000,14.590000,184.107025,997.602661
0.000000,0.000000,0.000000,0.000000,-1.379060,-9.418790,-0.373495,-0.272325,0.317890,-0.051694,14.590000,184.070175,997.607056
0.000000,0.000000,0.000000,0.000000,-0.239420,-9.284714,0.000000,-0.074343,0.066616,-0.043966,14.590000,184.070175,997.607056
0.000000,0.000000,0.000000,0.000000,-0.995988,-8.925584,-0.198719,0.041035,0.163075,0.104720,14.590000,184.070175,997.607056
0.000000,0.000000,0.000000,0.000000,-1.027112,-9.452309,0.294487,0.086867,-0.058355,0.007727,14.590000,184.070175,997.607056
0.000000,0.000000,0.000000,0.000000,-1.656788,-9.758766,0.337582,0.081271,-0.098325,-0.021583,14.590000,184.080399,997.605835
0.000000,0.000000,0.000000,0.000000,-0.325611,-9.765948,0.826000,0.047697,0.068481,-0.051161,14.590000,184.080399,997.605835
0.000000,0.000000,0.000000,0.000000,-1.450886,-9.483433,0.375890,-0.026113,0.044233,-0.079139,14.590000,184.080399,997.605835
0.000000,0.000000,0.000000,0.000000,-1.218649,-9.789890,0.225055,-0.025847,-0.005596,-0.046364,14.590000,184.080399,997.605835
0.000000,0.000000,0.000000,0.000000,-1.333570,-9.684546,0.289698,0.001066,0.053292,-0.101522,14.600000,184.059937,997.608276
0.000000,0.000000,0.000000,0.000000,-0.512359,-9.725247,0.490811,-0.041302,-0.008793,-0.039170,14.600000,184.059937,997.608276
0.000000,0.000000,0.000000,0.000000,-0.711078,-9.421184,0.562637,0.056757,0.001066,-0.022649,14.600000,184.059937,997.608276
0.000000,0.000000,0.000000,0.000000,-1.618480,-9.713276,0.404620,-0.018386,-0.020251,-0.073810,14.600000,184.059937,997.608276
0.000000,0.000000,0.000000,0.000000,-0.859518,-9.706094,0.663194,-0.000533,0.023982,0.002132,14.600000,184.009781,997.614197
0.000000,0.000000,0.000000,0.000000,-0.866701,-9.385271,0.541090,-0.105519,0.155348,0.030643,14.600000,184.009781,997.614197
0.000000,0.000000,0.000000,0.000000,-0.634463,-9.646238,0.481235,-0.015721,0.076741,-0.038104,14.600000,184.009781,997.614197
0.000000,0.000000,0.000000,0.000000,-1.206678,-9.940725,0.136469,-0.016521,0.132698,0.027179,14.600000,184.009781,997.614197
0.000000,0.000000,0.000000,0.000000,-1.233014,-9.521740,0.471658,0.014123,0.077274,-0.039170,14.610000,184.016937,997.613342
0.000000,0.000000,0.000000,0.000000,-1.319205,-9.646238,0.155623,-0.020518,0.046631,-0.091663,14.610000,184.016937,997.613342
0.000000,0.000000,0.000000,0.000000,-0.339977,-9.469068,0.385466,0.047697,0.252073,0.037571,14.610000,184.016937,997.613342
0.000000,0.000000,0.000000,0.000000,-1.118092,-9.696517,0.577003,-0.066616,-0.039436,0.013856,14.610000,184.016937,997.613342
0.000000,0.000000,0.000000,0.000000,-0.476446,-9.478644,0.802058,0.005329,-0.172934,-0.058622,14.610000,184.008240,997.614380
0.000000,0.000000,0.000000,0.000000,-1.580173,-9.744401,0.325611,-0.123106,-0.216900,0.098058,14.610000,184.008240,997.614380
0.000000,0.000000,0.000000,0.000000,-1.221043,-9.801862,0.260968,0.045832,-0.261133,-0.106319,14.610000,184.008240,997.614380
0.000000,0.000000,0.000000,0.000000,-0.847547,-9.718064,0.742203,-0.079672,-0.175865,-0.121240,14.610000,184.008240,997.614380
0.000000,0.000000,0.000000,0.000000,-0.861913,-9.593566,0.119710,0.005862,0.074609,-0.070879,14.620000,184.015915,997.613464
0.000000,0.000000,0.000000,0.000000,-1.096544,-9.835381,0.325611,-0.179596,0.447124,0.082070,14.620000,184.015915,997.613464
0.000000,0.000000,0.000000,0.000000,-4.077325,-13.230358,4.369418,-0.387969,-0.276588,0.013323,14.620000,184.015915,997.613464
0.000000,0.000000,0.000000,0.000000,1.010353,-6.904878,-1.589750,-0.797256,-0.389568,-0.391700,14.620000,184.015915,997.613464
0.000000,0.000000,0.000000,0.000000,-0.818817,-8.513782,-2.774880,-0.450855,-0.612597,-0.012790,14.620000,184.007217,997.614502
0.000000,0.000000,0.000000,0.000000,-1.484405,-10.048465,-3.421314,-0.129234,-0.411418,-0.038104,14.620000,184.007217,997.614502
0.000000,0.000000,0.000000,0.000000,-0.914585,-10.498574,-0.878672,0.229158,-0.285648,-0.163608,14.620000,184.007217,997.614502
0.000000,0.000000,0.000000,0.000000,-0.881066,-10.359711,-1.005565,0.275522,0.349865,-0.180928,14.620000,184.007217,997.614502
0.000000,0.000000,0.000000,0.000000,-0.074220,-9.624691,-1.877054,0.158812,0.958466,-0.245145,14.630000,184.016937,997.613342
0.000000,0.000000,0.000000,0.000000,-0.284910,-9.842564,-1.527501,0.063418,0.379176,-0.333611,14.630000,184.016937,997.613342
0.000000,0.000000,0.000000,0.000000,0.062249,-10.079589,-0.737414,0.005596,0.928089,-0.186257,14.630000,184.016937,997.613342
0.000000,0.000000,0.000000,0.000000,1.144428,-9.799467,-0.560243,-0.159078,-0.611798,0.116444,14.630000,184.016937,997.613342
0.000000,0.000000,0.000000,0.000000,-1.261744,-9.071630,-0.110133,0.111115,0.176398,0.155614,14.640000,183.992371,997.616272
0.000000,0.000000,0.000000,0.000000,0.366313,-10.364499,-0.778116,-0.175332,0.567832,-0.168138,14.640000,183.992371,997.616272
0.000000,0.000000,0.000000,0.000000,0.193930,-9.981427,-1.922544,-0.554242,0.113513,-0.185724,14.640000,183.992371,997.616272
0.000000,0.000000,0.000000,0.000000,1.568202,-9.102755,-0.967257,-0.259268,0.734637,-0.162009,14.640000,183.992371,997.616272
0.000000,0.000000,0.000000,0.000000,0.746991,-9.528923,-1.920150,0.078340,0.301103,-0.143090,14.640000,183.998001,997.615601
0.000000,0.000000,0.000000,0.000000,0.632069,-10.026917,-1.572991,0.070879,-0.105253,-0.006662,14.640000,183.998001,997.615601
0.000000,0.000000,0.000000,0.000000,0.615310,-9.670180,-1.769315,-0.013057,-0.059155,-0.055424,14.640000,183.998001,997.615601
0.000000,0.000000,0.000000,0.000000,0.447716,-9.811439,-1.889025,-0.011191,-0.025847,-0.073810,14.640000,183.998001,997.615601
0.000000,0.000000,0.000000,0.000000,0.656011,-9.868899,-1.673547,0.042634,-0.156946,0.000533,14.650000,183.991348,997.616394
0.000000,0.000000,0.000000,0.000000,0.296881,-9.648633,-2.154782,0.022383,-0.171335,-0.008260,14.650000,183.991348,997.616394
0.000000,0.000000,0.000000,0.000000,0.699107,-9.619903,-1.606509,-0.014389,-0.062086,-0.027979,14.650000,183.991348,997.616394
0.000000,0.000000,0.000000,0.000000,0.323217,-9.703699,-1.800440,-0.034374,-0.135629,0.034107,14.650000,183.991348,997.616394
0.000000,0.000000,0.000000,0.000000,0.177171,-9.919178,-1.625663,-0.002398,-0.069813,0.005063,14.650000,183.980606,997.617676
0.000000,0.000000,0.000000,0.000000,0.316035,-9.639056,-1.707066,0.024515,-0.119109,-0.080738,14.650000,183.980606,997.617676
0.000000,0.000000,0.000000,0.000000,0.490811,-9.959879,-1.623269,-0.063951,-0.621391,0.021850,14.650000,183.980606,997.617676
0.000000,0.000000,0.000000,0.000000,-0.220267,-9.727641,-1.769315,0.037305,-0.253939,0.098591,14.650000,183.980606,997.617676
0.000000,0.000000,0.000000,0.000000,0.184354,-9.837775,-1.453280,0.051694,-0.107651,-0.055957,14.660000,183.967804,997.619202
0.000000,0.000000,0.000000,0.000000,0.090980,-9.861717,-1.391031,-0.006129,0.065283,0.014922,14.660000,183.967804,997.619202
0.000000,0.000000,0.000000,0.000000,0.105345,-9.514558,-1.379060,0.093528,0.041035,0.057023,14.660000,183.967804,997.619202
0.000000,0.000000,0.000000,0.000000,-0.763750,-9.390059,-0.289698,0.135629,-0.118309,-0.147887,14.670000,183.975479,997.618286
0.000000,0.000000,0.000000,0.000000,0.119710,-10.912771,-1.218649,0.142557,-0.122306,-0.096726,14.670000,183.964218,997.619629
0.000000,0.000000,0.000000,0.000000,-0.158017,-10.424355,1.795651,-0.248343,-0.008260,0.057023,14.670000,183.964218,997.619629
0.000000,0.000000,0.000000,0.000000,-0.311246,-6.902483,-0.536301,-0.616061,-1.667522,-0.243813,14.670000,183.964218,997.619629
0.000000,0.000000,0.000000,0.000000,0.646434,-10.323798,-1.618480,-0.529461,-0.271792,0.096193,14.670000,183.964218,997.619629
0.000000,0.000000,0.000000,0.000000,0.146046,-9.830592,-2.446874,-0.137228,-0.103387,0.043966,14.680000,183.926346,997.624146
0.000000,0.000000,0.000000,0.000000,-1.283292,-9.816227,-2.547431,0.132432,-0.637112,0.075675,14.680000,183.926346,997.624146
0.000000,0.000000,0.000000,0.000000,-0.493206,-9.428367,-2.248155,0.293642,-0.154548,0.037838,14.680000,183.926346,997.624146
0.000000,0.000000,0.000000,0.000000,-0.287304,-9.914390,-1.812411,0.350931,-0.124172,0.002398,14.690000,183.947845,997.621582
0.000000,0.000000,0.000000,0.000000,-0.835576,-10.017340,-0.459687,0.302435,-0.042634,-0.037305,14.690000,183.947845,997.621582
0.000000,0.000000,0.000000,0.000000,-0.311246,-9.639056,-0.395043,0.092729,-0.163608,-0.165207,14.690000,183.947845,997.621582
0.000000,0.000000,0.000000,0.000000,-0.519542,-10.321404,-0.380678,-0.029311,-0.530527,-0.102588,14.690000,183.947845,997.621582
0.000000,0.000000,0.000000,0.000000,0.438139,-9.291897,-0.960075,-0.053825,-0.179063,0.095660,14.690000,183.923279,997.624512
0.000000,0.000000,0.000000,0.000000,-0.849942,-10.041282,-1.000776,0.000799,-0.197715,0.251008,14.690000,183.923279,997.624512
0.000000,0.000000,0.000000,0.000000,-1.386243,-9.600749,-0.402226,0.014389,-0.110049,0.116178,14.690000,183.923279,997.624512
0.000000,0.000000,0.000000,0.000000,-1.568202,-10.141838,-0.301669,-0.104453,-0.340806,-0.055691,14.690000,183.923279,997.624512
0.000000,0.000000,0.000000,0.000000,0.179565,-9.066842,-0.756568,-0.073277,-0.101789,-0.173467,14.700000,183.909973,997.626099
0.000000,0.000000,0.000000,0.000000,-0.706290,-10.319010,-0.809240,0.048230,-0.124438,0.070613,14.700000,183.909973,997.626099
0.000000,0.000000,0.000000,0.000000,-1.352724,-9.799467,0.098162,0.098058,-0.231023,0.199047,14.700000,183.909973,997.626099
0.000000,0.000000,0.000000,0.000000,-1.800440,-9.619903,0.335188,-0.053292,-0.259801,0.086334,14.700000,183.909973,997.626099
0.000000,0.000000,0.000000,0.000000,-1.189918,-9.775525,-0.162806,-0.183326,-0.152417,0.019985,14.710000,183.899231,997.627319
0.000000,0.000000,0.000000,0.000000,-1.472434,-9.564836,-0.373495,-0.117243,-0.268594,0.038904,14.710000,183.899231,997.627319
0.000000,0.000000,0.000000,0.000000,-1.726219,-9.344569,-0.816423,-0.017853,-0.182793,0.045565,14.710000,183.899231,997.627319
0.000000,0.000000,0.000000,0.000000,-1.285686,-9.832987,-0.969652,0.037571,-0.102055,0.049296,14.710000,183.899231,997.627319
0.000000,0.000000,0.000000,0.000000,-1.745373,-10.228029,-0.679953,0.049029,0.160144,0.089531,14.710000,183.907410,997.626404
0.000000,0.000000,0.000000,0.000000,-2.025495,-10.618284,-1.046266,-0.032242,0.367985,0.046098,14.710000,183.907410,997.626404
0.000000,0.000000,0.000000,0.000000,-2.334347,-9.648633,-0.852336,0.011458,0.451387,-0.032242,14.710000,183.907410,997.626404
0.000000,0.000000,0.000000,0.000000,-1.865083,-9.232041,-0.359130,0.216900,-0.046897,-0.227559,14.710000,183.907410,997.626404
0.000000,0.000000,0.000000,0.000000,-1.369483,-9.160215,0.201113,0.223562,-0.008527,-0.213703,14.720000,183.893600,997.627991
0.000000,0.000000,0.000000,0.000000,-1.419762,-9.387665,-0.122104,-0.063152,0.081271,-0.064217,14.720000,183.893600,997.627991
0.000000,0.000000,0.000000,0.000000,-1.355118,-9.397242,-0.225055,0.051427,-0.022916,-0.110582,14.720000,183.893600,997.627991
0.000000,0.000000,0.000000,0.000000,-1.249773,-9.739613,0.416591,0.023182,0.029844,-0.030643,14.720000,183.893600,997.627991
0.000000,0.000000,0.000000,0.000000,-1.632846,-9.761160,-0.284910,-0.002398,-0.054625,-0.057023,14.730000,183.910492,997.626038
0.000000,0.000000,0.000000,0.000000,-1.156399,-9.646238,0.215478,0.011991,-0.088466,-0.050361,14.730000,183.910492,997.626038
0.000000,0.000000,0.000000,0.000000,-1.632846,-9.670180,0.107739,-0.027179,-0.026113,0.041302,14.730000,183.910492,997.626038
0.000000,0.000000,0.000000,0.000000,-0.943315,-9.641450,0.174777,0.025580,-0.038904,-0.088199,14.730000,183.910492,997.626038
0.000000,0.000000,0.000000,0.000000,-1.405396,-9.730036,0.069432,0.028245,-0.081005,-0.012524,14.740000,183.914062,997.625610
0.000000,0.000000,0.000000,0.000000,-1.192312,-9.662998,0.339977,-0.009326,-0.051427,0.032775,14.740000,183.914062,997.625610
0.000000,0.000000,0.000000,0.000000,-1.403002,-9.500193,0.256180,-0.044233,-0.121507,0.004796,14.740000,183.914062,997.625610
0.000000,0.000000,0.000000,0.000000,-1.656788,-9.576807,0.052672,-0.032775,0.035706,0.014389,14.740000,183.914062,997.625610
0.000000,0.000000,0.000000,0.000000,-1.563414,-9.631873,0.531513,-0.041568,-0.018119,-0.015188,14.740000,183.905884,997.626587
0.000000,0.000000,0.000000,0.000000,-1.467646,-9.770737,-0.344765,0.026380,0.177198,-0.047697,14.740000,183.905884,997.626587
0.000000,0.000000,0.000000,0.000000,-2.600103,-9.435549,-1.235408,0.260067,1.441828,-0.198781,14.740000,183.905884,997.626587
0.000000,0.000000,0.000000,0.000000,-1.996764,-10.089166,2.130840,0.337608,1.343237,-0.311761,14.740000,183.905884,997.626587
0.000000,0.000000,0.000000,0.000000,-0.873884,-9.943120,0.797269,-0.025047,0.468441,-0.104453,14.750000,183.892578,997.628113
0.000000,0.000000,0.000000,0.000000,-1.711854,-9.619903,-0.079009,-0.031176,0.246211,-0.075142,14.750000,183.892578,997.628113
0.000000,0.000000,0.000000,0.000000,-1.412579,-9.536105,0.210690,0.037038,0.099124,-0.188122,14.750000,183.892578,997.628113
0.000000,0.000000,0.000000,0.000000,-1.060631,-9.648633,0.126893,0.015721,0.000799,-0.279253,14.750000,183.892578,997.628113
0.000000,0.000000,0.000000,0.000000,-0.746991,-9.691729,-0.086191,-0.051161,0.084202,-0.063418,14.760000,183.895645,997.627747
0.000000,0.000000,0.000000,0.000000,-1.041478,-9.679757,-0.167594,-0.056490,0.099923,-0.069813,14.760000,183.895645,997.627747
0.000000,0.000000,0.000000,0.000000,-0.773327,-9.830592,0.229843,-0.080738,0.101522,-0.114579,14.760000,183.895645,997.627747
0.000000,0.000000,0.000000,0.000000,-0.378284,-9.864111,0.047884,-0.008527,-0.010392,-0.056490,14.760000,183.895645,997.627747
0.000000,0.000000,0.000000,0.000000,-0.926556,-9.682152,-0.100556,-0.095926,0.145755,0.024781,14.770000,183.884384,997.629089
0.000000,0.000000,0.000000,0.000000,-0.881066,-9.715671,-0.296881,-0.134031,0.168404,0.030377,14.770000,183.884384,997.629089
0.000000,0.000000,0.000000,0.000000,-0.909797,-9.785102,-0.280122,-0.034640,0.116178,-0.089265,14.770000,183.884384,997.629089
0.000000,0.000000,0.000000,0.000000,-1.316811,-9.756371,-0.861913,0.018919,-0.068481,-0.108184,14.770000,183.884384,997.629089
0.000000,0.000000,0.000000,0.000000,-0.550666,-9.718064,-0.339977,-0.011724,0.034374,-0.043167,14.770000,183.874146,997.630310
0.000000,0.000000,0.000000,0.000000,-0.296881,-9.564836,0.059855,-0.059954,-0.042101,0.031709,14.770000,183.874146,997.630310
0.000000,0.000000,0.000000,0.000000,-0.634463,-9.890448,-0.387861,-0.089798,0.047164,-0.131100,14.770000,183.874146,997.630310
0.000000,0.000000,0.000000,0.000000,0.033519,-9.648633,0.009577,0.009859,-0.077274,0.081005,14.770000,183.874146,997.630310
0.000000,0.000000,0.000000,0.000000,-1.350330,-9.909601,-0.538695,-0.060487,0.084735,-0.039170,14.780000,183.877213,997.629944
0.000000,0.000000,0.000000,0.000000,-0.560243,-10.328587,0.452504,-0.180129,0.091130,0.141758,14.780000,183.877213,997.629944
0.000000,0.000000,0.000000,0.000000,-1.675941,-9.658210,0.921768,-0.152150,-1.054126,0.085002,14.780000,183.877213,997.629944
0.000000,0.000000,0.000000,0.000000,-1.596933,-10.108319,-1.640028,0.053292,-1.408521,0.083936,14.780000,183.877213,997.629944
0.000000,0.000000,0.000000,0.000000,-1.580173,-9.785102,-0.313640,0.071678,-0.870266,0.034107,14.790000,183.878250,997.629822
0.000000,0.000000,0.000000,0.000000,-1.781286,-9.931149,-0.098162,0.028778,-0.008260,-0.006395,14.790000,183.878250,997.629822
0.000000,0.000000,0.000000,0.000000,-0.854730,-9.888053,0.095768,-0.237418,0.026380,0.277387,14.790000,183.878250,997.629822
0.000000,0.000000,0.000000,0.000000,-2.193089,-9.516952,-0.823605,-0.159611,1.017887,0.014123,14.790000,183.878250,997.629822
0.000000,0.000000,0.000000,0.000000,-1.218649,-9.311050,-1.101333,-0.055957,0.458848,0.079139,14.800000,183.851624,997.632996
0.000000,0.000000,0.000000,0.000000,-1.821988,-9.153033,-1.065420,0.024781,0.328015,0.163342,14.800000,183.851624,997.632996
0.000000,0.000000,0.000000,0.000000,-2.193089,-9.430760,-1.249773,0.059421,0.409020,0.196649,14.800000,183.851624,997.632996
0.000000,0.000000,0.000000,0.000000,-2.961627,-9.344569,-1.223437,0.063951,0.299504,0.115378,14.800000,183.851624,997.632996
0.000000,0.000000,0.000000,0.000000,-2.659958,-9.428367,-0.814029,0.065283,0.260067,-0.045832,14.810000,183.855209,997.632568
0.000000,0.000000,0.000000,0.000000,-2.643199,-9.363723,-0.641646,0.022916,-0.048230,0.002132,14.810000,183.855209,997.632568
0.000000,0.000000,0.000000,0.000000,-2.669535,-9.279925,-1.067814,0.026380,-0.115112,-0.055691,14.810000,183.855209,997.632568
0.000000,0.000000,0.000000,0.000000,-2.272097,-9.414001,-1.139640,0.035972,0.286714,-0.026380,14.810000,183.855209,997.632568
0.000000,0.000000,0.000000,0.000000,-2.454057,-8.959103,-0.972046,0.097259,0.195583,0.052760,14.810000,183.858276,997.632202
0.000000,0.000000,0.000000,0.000000,-2.626439,-9.239224,-0.572214,0.199847,0.229957,0.141225,14.810000,183.858276,997.632202
0.000000,0.000000,0.000000,0.000000,-4.113238,-10.524911,1.177947,-0.237418,0.199047,-0.133498,14.810000,183.858276,997.632202
0.000000,0.000000,0.000000,0.000000,-2.030283,-9.143456,-1.510741,0.094594,0.006129,-0.084202,14.810000,183.858276,997.632202
0.000000,0.000000,0.000000,0.000000,-3.045424,-9.414001,-0.624887,-0.030377,0.027446,0.056490,14.820000,183.861862,997.631775
0.000000,0.000000,0.000000,0.000000,-3.045424,-9.351752,-0.835576,0.027446,0.000799,-0.082070,14.820000,183.861862,997.631775
0.000000,0.000000,0.000000,0.000000,-2.798822,-9.251195,-0.670376,0.012790,-0.069014,-0.049296,14.820000,183.861862,997.631775
0.000000,0.000000,0.000000,0.000000,-2.949656,-9.342175,-0.718261,-0.002931,-0.060753,-0.059688,14.820000,183.861862,997.631775
0.000000,0.000000,0.000000,0.000000,-2.978387,-9.315839,-0.770933,-0.027712,0.013856,-0.061286,14.830000,183.846512,997.633606
0.000000,0.000000,0.000000,0.000000,-3.186682,-8.944737,-0.488417,-0.039170,-0.084202,-0.082337,14.830000,183.846512,997.633606
0.000000,0.000000,0.000000,0.000000,-2.614468,-9.284714,-0.823605,-0.087400,-0.131899,0.023715,14.830000,183.846512,997.633606
0.000000,0.000000,0.000000,0.000000,-2.932897,-9.445126,-0.797269,-0.054625,-0.099657,-0.011191,14.830000,183.846512,997.633606
0.000000,0.000000,0.000000,0.000000,-2.724602,-9.294291,-0.761356,-0.094328,-0.074609,-0.043433,14.840000,183.860840,997.631897
0.000000,0.000000,0.000000,0.000000,-3.124433,-9.330204,-1.223437,-0.047697,-0.157479,-0.035173,14.840000,183.860840,997.631897
0.000000,0.000000,0.000000,0.000000,-3.004723,-9.361329,-1.055843,0.056224,-0.266196,-0.081538,14.840000,183.860840,997.631897
0.000000,0.000000,0.000000,0.000000,-2.770091,-9.282320,-0.636858,0.038637,-0.215835,-0.187856,14.840000,183.860840,997.631897
0.000000,0.000000,0.000000,0.000000,-2.525883,-9.342175,-0.488417,0.064750,-0.155881,-0.152683,14.840000,183.864426,997.631470
0.000000,0.000000,0.000000,0.000000,-2.185906,-9.241618,-0.155623,0.151617,-0.210505,-0.049296,14.840000,183.864426,997.631470
0.000000,0.000000,0.000000,0.000000,-2.753332,-9.370906,-0.275333,0.126570,-0.204910,-0.006395,14.840000,183.864426,997.631470
0.000000,0.000000,0.000000,0.000000,-2.437297,-9.454702,0.105345,-0.009859,-0.296040,0.038104,14.840000,183.864426,997.631470
0.000000,0.000000,0.000000,0.000000,-2.533065,-9.392453,0.462081,-0.051960,-0.209706,-0.139360,14.850000,183.851624,997.632996
